brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
2,27,2019,1,11337,4,145,58.9,1.0,14600
2,27,2018,1,32160,4,145,65.7,1.0,10500
2,27,2018,1,6533,4,150,55.4,1.1,10700
2,28,2017,3,16088,4,150,51.4,1.0,12700
2,27,2018,1,11654,4,150,40.3,1.5,16200
2,27,2018,3,3356,4,150,54.3,1.0,13100
2,28,2013,1,47769,0,20,67.3,1.6,6700
2,38,2018,1,15408,0,150,60.1,2.0,16200
2,32,2016,1,15777,0,30,64.2,1.5,10100
2,28,2014,1,69547,0,20,67.3,1.6,6795
2,27,2017,1,41197,4,150,47.9,1.6,10699
2,37,2018,1,7800,4,150,57.7,1.2,7995
2,27,2019,1,50,4,150,40.3,1.5,18995
2,37,2017,1,24000,4,30,57.7,1.2,6695
2,21,2013,1,24937,0,30,62.8,1.6,7402
2,37,2017,1,21792,4,30,57.7,1.2,6999
2,28,2018,3,16172,4,145,51.4,1.0,11995
2,27,2017,1,15969,4,125,54.3,1.2,6991
2,37,2017,1,6368,4,145,57.7,1.2,7695
2,27,2016,1,42045,4,20,62.8,1.0,7980
2,37,2019,1,4150,4,150,47.9,1.2,9995
2,74,2019,0,5000,0,150,32.8,2.0,25995
2,27,2017,1,28294,4,145,65.7,1.0,9277
2,28,2018,1,21217,4,145,41.5,2.0,18481
2,28,2015,1,47325,0,0,74.3,1.5,7890
2,28,2018,1,14835,4,145,57.7,1.0,13820
2,28,2018,1,6507,4,145,60.1,1.0,16277
2,28,2019,1,7539,4,150,60.1,1.0,16100
2,28,2017,1,26476,4,150,60.1,1.0,11600
2,27,2018,1,11038,4,150,64.2,1.1,9600
2,28,2018,1,6945,4,150,60.1,1.0,12800
2,45,2018,1,15692,0,150,65.7,2.0,14900
2,24,2018,1,3753,4,150,54.3,1.0,14500
2,27,2017,1,20885,4,150,54.3,1.2,9700
2,32,2017,1,29881,4,30,54.3,1.0,11500
2,27,2018,1,13336,4,150,65.7,1.0,10500
2,27,2016,1,16595,4,0,65.7,1.0,9300
2,27,2018,1,10213,4,145,65.7,1.0,11400
2,27,2018,1,5541,4,145,64.2,1.1,10900
2,24,2019,1,5044,4,145,51.4,1.0,16900
2,27,2014,1,28600,4,0,65.7,1.0,8900
2,28,2018,1,6898,4,150,58.9,1.0,15300
2,27,2017,1,28330,4,150,65.7,1.0,9200
2,24,2018,1,3397,4,150,54.3,1.0,14600
2,28,2019,1,11740,4,145,60.1,1.0,17300
2,27,2018,1,10815,4,145,64.2,1.1,9700
2,38,2017,1,21419,0,145,60.1,2.0,14900
2,38,2018,1,13843,4,145,45.6,1.5,17100
2,27,2018,1,9575,4,145,64.2,1.1,10700
2,28,2018,1,14023,4,145,60.1,1.0,16500
2,27,2013,1,45024,4,0,65.7,1.0,7000
2,19,2017,1,22649,4,150,55.4,1.0,10500
2,27,2018,1,5763,4,145,55.4,1.1,11000
2,27,2018,1,33291,4,145,65.7,1.0,11300
2,27,2018,1,34553,4,145,65.7,1.0,10000
2,45,2020,1,10,0,145,65.7,2.0,22000
2,25,2016,1,48585,0,160,48.7,2.0,17500
2,49,2020,1,484,4,145,50.4,1.0,22500
2,27,2017,1,19168,4,145,65.7,1.0,11200
2,24,2018,1,5192,4,145,52.3,1.0,15500
2,27,2017,1,26294,4,145,47.9,1.6,12500
2,27,2013,1,35987,4,30,54.3,1.2,7000
2,27,2017,1,7564,4,150,65.7,1.0,11750
2,19,2013,1,58381,4,150,47.1,1.4,6000
2,27,2017,1,18342,4,150,65.7,1.0,9500
2,27,2018,1,13000,4,145,65.7,1.0,12500
2,27,2018,1,21637,4,150,65.7,1.0,10500
2,28,2017,1,19825,4,150,61.4,1.0,10250
2,27,2018,1,20556,4,150,65.7,1.0,11500
2,45,2020,1,25,0,145,65.7,2.0,21000
2,27,2020,1,10,4,145,58.9,1.0,17800
2,27,2017,1,11365,4,125,54.3,1.2,9800
2,45,2019,1,27,0,145,65.7,2.0,20500
2,45,2019,1,24,0,145,65.7,2.0,20500
2,45,2019,1,15,0,145,65.7,2.0,20500
2,49,2019,1,207,4,145,50.4,1.0,20800
2,27,2018,1,15400,4,145,64.2,1.1,9600
2,28,2019,1,7400,4,145,58.9,1.0,16200
2,27,2018,1,14881,4,145,65.7,1.0,12500
2,27,2018,1,17971,4,145,58.9,1.0,11200
2,27,2018,1,7500,4,145,58.9,1.0,11800
2,27,2017,1,8965,4,145,64.2,1.1,10500
2,27,2016,1,17833,4,125,54.3,1.2,9200
2,27,2017,1,21687,4,145,65.7,1.0,9999
2,37,2017,1,33440,4,145,57.7,1.2,6977
2,38,2015,1,64494,0,145,54.3,2.0,11978
2,28,2015,1,66144,0,0,74.3,1.5,7250
2,27,2014,3,33000,4,145,47.9,1.6,7000
2,45,2020,1,10,0,145,65.7,2.0,22000
2,45,2020,1,10,0,145,65.7,2.0,22000
2,28,2019,1,8166,4,145,58.9,1.0,16200
2,27,2018,1,6302,4,145,64.2,1.1,9700
2,45,2020,1,47,0,145,65.7,2.0,22000
2,45,2020,1,10,0,145,65.7,2.0,22000
2,28,2018,1,13535,4,145,57.7,1.0,14250
2,27,2016,1,62206,4,0,65.7,1.0,7300
2,24,2017,1,18494,0,145,64.2,1.5,11000
2,27,2018,1,18522,4,145,64.2,1.1,10000
2,27,2016,1,19930,4,0,65.7,1.0,10000
2,28,2017,1,20309,4,145,60.1,1.0,11250
2,24,2018,3,25860,4,145,48.7,1.0,14250
2,24,2018,1,13580,4,145,54.3,1.0,14500
2,28,2019,1,4417,4,145,60.1,1.0,18500
2,24,2019,1,4455,0,145,58.9,1.5,17500
2,28,2018,1,7119,0,145,80.7,1.5,14600
2,19,2016,1,23288,0,0,74.4,1.5,9500
2,38,2019,1,1996,0,145,47.9,2.0,20400
2,28,2019,1,5085,0,145,61.4,1.5,16500
2,38,2019,1,18256,0,145,38.2,2.0,17500
2,31,2017,1,40206,0,125,56.5,2.0,19200
2,27,2018,1,32868,4,145,65.7,1.0,10600
2,19,2016,1,14909,4,145,47.1,1.4,9500
2,19,2016,1,13488,0,0,74.3,1.5,9400
2,27,2018,1,31701,4,145,65.7,1.0,11186
2,45,2019,1,15,0,145,65.7,2.0,19500
2,45,2019,1,23,0,145,65.7,2.0,19500
2,24,2017,1,39028,0,30,64.2,1.5,9750
2,27,2015,1,23326,4,0,65.7,1.0,9000
2,27,2016,1,28530,4,20,62.8,1.0,9500
2,27,2019,1,17073,4,145,58.9,1.0,11250
2,28,2019,1,12648,4,145,58.9,1.0,14750
2,24,2018,1,7431,4,145,54.3,1.0,14500
2,28,2018,1,1630,4,150,60.1,1.0,11600
2,63,2017,1,23105,0,150,56.5,2.0,17700
2,27,2018,1,15405,4,150,65.7,1.0,13000
2,28,2019,1,11116,4,145,58.9,1.0,17000
2,38,2019,0,8897,4,150,29.1,1.5,21000
2,38,2014,1,40608,0,150,53.3,2.0,9600
2,38,2017,1,21878,0,145,54.3,2.0,15750
2,25,2017,3,35000,0,150,47.9,2.0,19750
2,27,2014,1,59989,4,145,47.9,1.6,7290
2,27,2019,1,3341,4,145,60.1,1.0,17500
2,28,2019,0,7262,0,145,54.3,1.5,17000
2,28,2016,1,39236,4,20,60.1,1.0,9750
2,27,2015,1,28324,4,0,65.7,1.0,8800
2,28,2015,3,47354,4,160,44.8,1.6,9000
2,21,2017,1,14661,4,160,44.1,1.6,11000
2,27,2017,1,38386,0,0,78.5,1.5,10000
2,24,2017,1,17903,4,125,53.3,1.0,10500
2,37,2018,1,3548,4,145,57.7,1.2,8500
2,27,2018,1,8234,4,145,64.2,1.1,10500
2,27,2014,1,37073,4,30,54.3,1.2,7200
2,27,2014,1,43612,4,30,54.3,1.2,6800
2,27,2017,1,13667,4,150,54.3,1.2,9500
2,38,2018,1,12690,0,150,54.3,1.5,16000
2,27,2013,1,29708,4,0,65.7,1.0,6400
2,28,2017,1,19860,4,145,41.5,2.0,18499
2,63,2019,3,8998,0,145,51.4,2.0,29499
2,27,2015,1,50405,4,0,65.7,1.0,7299
2,36,2016,1,27703,4,30,57.7,1.2,5999
2,27,2018,1,22760,4,145,65.7,1.0,11299
2,24,2017,1,49200,4,125,52.3,1.0,8999
2,27,2015,1,33034,4,0,65.7,1.0,7499
2,24,2020,1,1500,4,145,53.3,1.0,16299
2,28,2020,1,1900,4,145,60.1,1.0,18999
2,27,2018,1,11350,4,145,58.9,1.0,12250
2,45,2020,1,15,0,145,65.7,2.0,20000
2,45,2020,1,16,0,145,65.7,2.0,20000
2,45,2020,1,7,0,145,65.7,2.0,20000
2,27,2014,1,25702,4,0,65.7,1.0,8750
2,45,2019,1,53,0,145,65.7,2.0,19500
2,45,2019,1,32,0,145,65.7,2.0,19500
2,27,2017,1,59578,4,145,62.8,1.0,9250
2,28,2015,1,56369,0,0,74.3,1.5,9000
2,38,2019,1,8714,0,145,54.3,1.5,20000
2,38,2018,1,1712,0,145,54.3,1.5,21000
2,28,2018,1,16250,4,145,60.1,1.0,16995
2,28,2019,1,7196,4,145,58.9,1.0,15295
2,27,2016,1,5804,4,0,65.7,1.0,9995
2,28,2019,1,9000,4,145,34.5,2.3,23495
2,28,2018,1,15930,4,145,57.7,1.0,13695
2,28,2017,1,15612,4,145,60.1,1.0,11295
2,24,2018,1,10996,4,145,54.3,1.0,14695
2,24,2018,1,17310,4,145,54.3,1.0,14295
2,27,2016,1,17659,4,0,65.7,1.0,10295
2,28,2017,1,35483,4,20,60.1,1.0,9695
2,32,2017,1,14789,0,30,64.2,1.5,10995
2,24,2016,3,29985,4,160,44.8,1.5,9895
2,28,2017,3,27328,4,125,51.4,1.0,10995
2,63,2015,1,20682,0,145,54.3,1.6,10495
2,37,2018,1,6314,4,145,47.9,1.2,8995
2,27,2017,1,21167,4,150,64.2,1.1,9000
2,37,2017,1,8995,4,150,57.7,1.2,8500
2,21,2017,1,8832,4,160,44.1,1.6,11250
2,27,2018,1,4507,4,145,65.7,1.0,12500
2,45,2020,1,52,0,145,62.8,2.0,21000
2,28,2018,1,20830,4,145,57.7,1.0,12895
2,28,2018,1,16437,4,145,41.5,2.0,18495
2,27,2016,1,27136,4,125,54.3,1.2,7695
2,28,2018,1,8201,4,150,58.9,1.0,14995
2,38,2018,1,17219,0,150,60.1,2.0,15795
2,27,2016,1,34610,4,145,47.9,1.6,10495
2,38,2016,1,40136,0,145,54.3,2.0,14995
2,28,2019,1,8288,4,145,58.9,1.0,15795
2,27,2018,1,13880,4,145,55.4,1.0,14295
2,28,2019,1,9000,0,145,74.3,1.5,19499
2,27,2018,1,10800,4,145,65.7,1.0,10799
2,27,2018,1,6300,4,145,55.4,1.0,14499
2,27,2019,0,3300,4,145,48.7,1.0,15499
2,27,2019,1,6000,4,145,58.9,1.0,15699
2,27,2018,1,13700,4,145,58.9,1.0,13999
2,27,2018,0,16300,4,145,54.3,1.0,15250
2,28,2018,1,11000,4,145,60.1,1.0,15499
2,27,2018,1,2650,4,145,61.4,1.0,12499
2,21,2017,3,9520,0,20,64.2,1.5,10995
2,28,2018,1,11326,4,145,58.9,1.0,15695
2,45,2017,1,36708,0,145,64.2,2.0,12995
2,27,2018,1,17672,4,145,65.7,1.0,12495
2,27,2018,1,7006,4,145,55.4,1.0,14795
2,27,2018,1,9708,4,145,65.7,1.0,11295
2,28,2017,1,30091,0,145,74.3,1.5,9995
2,28,2017,1,29620,0,145,74.3,1.5,10495
2,63,2019,1,10550,0,145,56.5,2.0,23995
2,28,2019,1,3250,4,145,60.1,1.0,17995
2,27,2017,1,25061,4,145,65.7,1.0,10295
2,25,2018,0,8633,0,145,47.9,2.0,26995
2,27,2018,1,19583,4,145,65.7,1.0,11495
2,37,2017,1,17697,4,30,57.7,1.2,7995
2,21,2017,1,26059,4,30,55.4,1.0,11495
2,24,2018,1,5100,4,145,54.3,1.0,14495
2,27,2017,1,11345,4,145,65.7,1.0,8995
2,27,2018,1,13535,4,145,65.7,1.0,10795
2,28,2018,1,13435,4,145,60.1,1.0,11295
2,28,2018,1,18406,0,145,80.7,1.5,14495
2,45,2017,0,11905,4,160,44.8,1.5,15995
2,28,2018,1,33946,4,145,60.1,1.0,10295
2,38,2019,0,2492,4,145,29.4,1.5,21600
2,38,2018,1,19562,0,150,54.3,2.0,19500
2,28,2013,1,52117,4,30,56.5,1.0,5991
2,24,2017,1,65480,4,125,52.3,1.0,8292
2,27,2014,1,35000,4,0,65.7,1.0,6990
2,27,2013,1,46797,0,0,85.6,1.6,6295
2,28,2016,1,51217,0,0,74.3,1.5,7995
2,24,2019,3,6797,4,150,45.6,1.0,15625
2,27,2019,1,7775,4,150,40.3,1.5,17500
2,24,2019,1,3052,4,150,51.4,1.0,16500
2,28,2017,1,24951,0,150,74.3,1.5,10000
2,27,2016,1,42300,4,0,65.7,1.0,7000
2,27,2019,1,11805,4,150,55.4,1.0,13900
2,27,2018,1,22167,4,150,65.7,1.0,9600
2,38,2018,3,22327,0,150,54.3,2.0,20000
2,27,2018,1,11000,4,150,65.7,1.0,11500
2,27,2019,1,12201,4,150,56.5,1.0,12000
2,25,2019,0,8772,0,145,37.2,2.0,31995
2,27,2019,1,16457,4,145,55.4,1.1,10295
2,74,2019,1,9897,0,145,30.1,2.0,25995
2,27,2013,1,30641,4,0,65.7,1.0,7795
2,24,2018,1,6221,4,145,54.3,1.0,14495
2,27,2019,1,5338,4,145,58.9,1.0,13495
2,27,2019,1,9139,4,145,58.9,1.0,14995
2,28,2015,1,22439,4,20,60.1,1.0,9495
2,21,2017,1,11319,4,145,55.4,1.0,12495
2,38,2018,1,30004,0,145,60.1,2.0,16495
2,27,2017,1,12499,4,145,64.2,1.1,12995
2,24,2016,1,19511,4,125,53.3,1.0,9495
2,24,2017,1,55946,0,30,64.2,1.5,7995
2,28,2017,1,38571,0,150,67.3,2.0,15800
2,27,2020,1,2462,4,150,58.9,1.0,15500
2,28,2017,1,36980,4,150,41.5,2.0,15750
2,63,2017,1,37500,0,150,56.5,2.0,15800
2,38,2015,1,42602,0,125,60.1,2.0,10000
2,27,2015,1,30774,4,30,54.3,1.2,6498
2,28,2013,1,41035,4,20,58.9,1.0,5998
2,24,2014,1,10225,4,125,53.3,1.0,9000
2,28,2017,3,13756,4,145,51.4,1.0,12000
2,74,2017,1,36000,0,145,44.8,2.0,20000
2,19,2014,1,33000,0,20,70.6,1.6,6799
2,27,2017,1,8761,4,150,54.3,1.2,8995
2,21,2017,1,6008,0,20,68.9,1.5,10565
2,28,2017,1,27871,0,145,74.3,1.5,10300
2,27,2016,1,13928,4,0,65.7,1.0,8900
2,38,2017,1,46929,0,30,64.2,1.5,12250
2,38,2016,1,24470,0,150,54.3,2.0,12800
2,27,2015,1,31691,4,0,65.7,1.0,7200
2,27,2016,1,41193,4,125,54.3,1.2,6500
2,28,2017,1,24006,0,0,74.3,1.5,10995
2,38,2019,1,3268,4,145,39.2,1.5,23995
2,27,2018,1,14850,4,145,65.7,1.0,11495
2,27,2019,1,1958,4,145,55.4,1.0,16995
2,27,2017,1,17072,4,145,65.7,1.0,8595
2,28,2016,1,44876,0,0,74.3,1.5,8900
2,28,2018,1,19371,4,150,60.1,1.0,11750
2,27,2019,1,10971,4,150,55.4,1.0,14900
2,31,2017,1,39536,0,125,56.5,2.0,18250
2,27,2019,1,10603,4,150,55.4,1.0,14500
2,24,2019,3,2014,4,145,45.6,1.0,17600
2,27,2017,1,23804,4,145,65.7,1.0,9000
2,27,2016,1,28021,4,0,65.7,1.0,9995
2,27,2018,1,18086,4,145,65.7,1.0,10795
2,21,2017,1,5111,4,30,55.4,1.0,11995
2,28,2018,1,10738,4,145,61.4,1.0,11495
2,28,2018,1,18771,0,150,74.3,1.5,14500
2,28,2017,1,22511,4,145,60.1,1.0,10995
2,28,2015,1,59451,0,0,74.3,1.5,8295
2,27,2018,1,10806,4,145,65.7,1.0,11495
2,28,2017,1,38517,0,145,74.3,1.5,11495
2,28,2017,1,20385,0,145,67.3,2.0,16795
2,38,2017,1,39237,0,125,60.1,2.0,13900
2,38,2019,3,3350,0,145,42.2,2.0,26000
2,28,2016,0,33467,4,145,46.3,1.5,10900
2,28,2018,1,15984,4,145,60.1,1.0,11995
2,27,2014,1,25177,4,0,65.7,1.0,8495
2,27,2015,1,23050,4,0,65.7,1.0,7995
2,28,2018,1,7359,4,145,57.7,1.0,13295
2,28,2018,1,21443,4,145,41.5,2.0,17995
2,21,2016,1,29992,4,30,55.4,1.0,10295
2,28,2017,1,12200,4,20,60.1,1.0,11750
2,27,2015,1,13996,4,125,54.3,1.2,7984
2,27,2016,1,1599,4,20,62.8,1.0,9994
2,27,2015,1,26150,4,0,65.7,1.0,8997
2,28,2013,1,58110,0,20,67.3,1.6,6495
2,49,2019,1,578,4,145,50.4,1.0,22000
2,28,2018,1,16071,4,145,57.7,1.0,13900
2,27,2017,1,21002,4,0,65.7,1.0,10500
2,28,2018,1,12900,4,145,61.4,1.0,12500
2,45,2019,1,15,0,145,65.7,2.0,19000
2,28,2018,1,17210,4,145,60.1,1.0,15500
2,27,2018,1,12202,4,145,65.7,1.0,12200
2,24,2019,1,9868,4,145,53.3,1.0,15000
2,27,2015,1,26323,4,0,65.7,1.0,8000
2,27,2017,1,10109,4,150,64.2,1.1,9500
2,38,2020,0,10,2,140,201.8,2.5,32000
2,27,2019,1,8572,0,145,58.9,1.5,12700
2,37,2017,1,18681,4,30,57.7,1.2,7100
2,27,2018,1,20816,0,145,88.3,1.5,11000
2,24,2016,1,14282,0,30,64.2,1.5,9300
2,28,2016,1,53530,0,0,74.3,1.5,8440
2,28,2019,0,2750,4,150,51.4,1.0,16107
2,27,2018,1,18600,4,145,56.5,1.0,11200
2,28,2016,1,24920,0,0,74.3,1.5,9640
2,27,2018,1,34240,4,145,56.5,1.0,10390
2,27,2015,1,12647,4,0,65.7,1.0,8295
2,28,2017,1,27889,4,20,60.1,1.0,10995
2,28,2013,1,47729,4,235,39.2,2.0,11990
2,73,2016,1,21026,0,30,64.2,1.5,11995
2,73,2016,1,21026,0,30,64.2,1.5,11995
2,27,2018,1,17637,4,145,64.2,1.1,10900
2,28,2019,1,12750,0,145,74.3,1.5,16800
2,27,2019,1,10790,4,145,58.9,1.0,14500
2,28,2019,1,14310,4,145,60.1,1.0,16700
2,27,2018,1,32023,4,145,65.7,1.0,11500
2,28,2020,1,50,4,145,48.7,1.0,22000
2,27,2020,1,20,4,145,58.9,1.0,17500
2,27,2018,1,7579,4,145,64.2,1.1,10700
2,28,2018,1,16952,0,145,67.3,2.0,18700
2,27,2018,1,26873,4,145,65.7,1.0,11900
2,28,2017,1,24220,4,145,60.1,1.0,11000
2,27,2016,1,31003,4,0,65.7,1.0,8262
2,27,2018,1,21300,4,145,56.5,1.0,10600
2,28,2019,1,13206,0,150,80.7,1.5,15240
2,28,2018,1,10490,4,150,58.9,1.0,13610
2,33,2016,0,45670,0,125,56.6,1.5,12260
2,45,2017,1,73614,0,150,65.7,2.0,9550
2,27,2018,1,27401,4,150,56.5,1.0,10600
2,27,2014,1,32930,4,30,54.3,1.2,6500
2,28,2014,1,57960,0,125,57.7,2.0,7038
2,27,2017,3,13305,4,150,57.7,1.0,11000
2,27,2014,1,13462,4,0,65.7,1.0,9200
2,38,2019,1,6329,4,150,35.3,1.5,20000
2,27,2018,1,15011,4,150,58.9,1.0,12000
2,27,2019,1,5323,4,150,58.9,1.0,15000
2,27,2019,3,15695,4,150,48.7,1.0,15250
2,28,2014,1,45073,4,20,58.9,1.0,6500
2,49,2019,1,470,4,145,51.4,1.0,20000
2,49,2019,1,1085,4,145,51.4,1.0,20000
2,27,2015,1,36620,4,0,65.7,1.0,7250
2,28,2014,1,40360,4,20,58.9,1.0,6926
2,21,2016,0,4930,0,20,64.2,1.5,10657
2,38,2017,1,14590,0,145,60.1,2.0,14980
2,27,2015,1,23980,4,0,65.7,1.0,8109
2,27,2018,1,40220,4,145,56.5,1.0,9990
2,28,2016,1,22430,4,20,60.1,1.0,10600
2,27,2015,1,22980,4,0,65.7,1.0,7100
2,28,2017,1,17980,0,145,74.3,1.5,10990
2,27,2014,1,64430,4,0,65.7,1.0,6722
2,28,2019,1,1059,4,145,49.6,1.0,19500
2,28,2017,1,22040,0,145,74.3,1.5,10680
2,27,2018,1,10980,4,145,56.5,1.0,11500
2,28,2018,1,6380,4,145,60.1,1.0,13595
2,27,2018,1,27380,4,145,56.5,1.0,10600
2,27,2017,1,23830,4,145,65.7,1.0,9700
2,19,2016,3,8690,4,160,44.1,1.6,9600
2,36,2014,1,40770,4,30,57.7,1.2,4340
2,27,2017,1,21430,4,0,65.7,1.0,9660
2,27,2017,1,11360,4,0,65.7,1.0,8800
2,27,2018,1,9440,4,145,65.7,1.0,10160
2,19,2016,1,57090,0,20,70.6,1.6,6590
2,27,2014,1,37960,4,30,54.3,1.2,6200
2,28,2016,1,42610,0,0,74.3,1.5,8620
2,28,2017,1,21060,0,0,74.3,1.5,10400
2,28,2016,1,40580,0,0,74.3,1.5,8700
2,27,2017,1,24480,4,145,47.9,1.6,11110
2,27,2017,1,25710,4,20,62.8,1.0,9390
2,27,2015,1,30610,4,0,65.7,1.0,8130
2,27,2015,1,54790,0,0,88.3,1.5,6970
2,24,2019,3,8420,4,145,44.1,1.0,16497
2,27,2015,1,20060,4,125,54.3,1.2,6950
2,27,2017,3,5890,4,145,54.3,1.0,11440
2,28,2016,1,46480,4,20,61.4,1.0,8125
2,27,2018,1,20800,4,145,58.9,1.0,9700
2,27,2018,1,25460,4,145,58.9,1.0,9700
2,27,2018,1,22620,4,145,65.7,1.0,10360
2,27,2018,1,26610,4,145,58.9,1.0,9990
2,27,2018,1,26830,4,145,65.7,1.0,10100
2,28,2013,1,78290,0,20,67.3,1.6,6191
2,27,2017,1,26030,0,145,78.5,1.5,8290
2,28,2017,1,16700,4,145,60.1,1.0,11495
2,38,2019,1,12000,0,145,39.2,2.0,20995
2,37,2017,1,9714,4,30,57.7,1.2,7595
2,27,2018,1,15500,4,145,65.7,1.0,9695
2,38,2019,1,12000,0,145,39.2,2.0,20995
2,37,2018,1,27760,4,145,57.7,1.2,6950
2,28,2017,1,27980,0,145,74.3,1.5,11000
2,28,2017,1,22850,4,145,61.4,1.0,9750
2,27,2016,1,15700,4,125,54.3,1.2,7300
2,27,2016,1,58740,4,0,65.7,1.0,6630
2,38,2019,1,1428,0,145,54.3,1.5,19500
2,31,2016,0,40874,4,260,35.8,2.0,22000
2,27,2018,3,1786,4,145,50.4,1.0,12000
2,33,2017,1,14825,0,125,61.4,1.5,12750
2,27,2019,1,16302,0,145,55.4,1.5,11500
2,38,2018,1,12125,0,145,54.3,1.5,17500
2,32,2016,1,11969,0,30,64.2,1.5,10000
2,63,2017,0,32805,4,260,35.8,2.0,19250
2,28,2017,1,21967,4,20,60.1,1.0,10500
2,28,2017,3,8863,4,125,51.4,1.0,13500
2,27,2016,1,45000,0,0,78.5,1.5,7550
2,27,2018,1,13340,4,145,56.5,1.0,11500
2,27,2018,1,23050,4,145,56.5,1.0,10600
2,27,2018,1,20830,4,145,56.5,1.0,10600
2,27,2018,1,16960,4,145,56.5,1.0,11200
2,28,2018,1,28230,4,145,60.1,1.0,12550
2,27,2018,1,22200,4,145,56.5,1.0,10600
2,27,2018,1,11680,4,145,56.5,1.0,11500
2,27,2018,1,13480,4,145,56.5,1.0,11500
2,37,2018,1,6000,4,145,47.9,1.2,8995
2,27,2017,1,18041,4,145,54.3,1.2,8730
2,27,2016,1,16826,4,125,54.3,1.2,7490
2,28,2018,1,7871,4,145,57.7,1.0,13300
2,63,2017,1,30478,0,145,56.5,2.0,20495
2,28,2015,3,18230,0,20,67.3,1.5,10495
2,27,2015,1,14500,4,0,65.7,1.0,9995
2,28,2016,1,37000,0,0,74.3,1.5,8995
2,27,2019,1,4000,4,145,55.4,1.0,15995
2,38,2017,1,30000,0,150,60.1,2.0,13995
2,28,2018,1,19841,4,145,60.1,1.0,11100
2,74,2016,1,31250,0,240,44.1,2.0,22495
2,38,2017,3,24458,0,145,54.3,2.0,19995
2,21,2015,1,37946,0,20,68.9,1.5,7500
2,38,2017,0,11560,4,145,38.2,1.5,15999
2,21,2013,1,66936,0,30,62.8,1.6,5995
2,28,2016,3,12500,4,125,51.4,1.0,9280
2,38,2018,3,49835,0,150,54.3,2.0,13500
2,27,2019,1,15,4,150,58.9,1.0,14995
2,28,2019,1,19721,4,145,60.1,1.0,14995
2,27,2018,1,21090,4,145,56.5,1.0,10600
2,27,2018,1,10000,4,145,65.7,1.0,10695
2,28,2014,1,25750,4,20,60.1,1.0,7495
2,27,2018,1,9000,4,145,65.7,1.0,10995
2,27,2016,1,30000,4,0,65.7,1.0,8995
2,27,2018,1,15000,4,145,65.7,1.0,11295
2,38,2019,1,16250,4,145,35.3,1.5,18995
2,63,2019,1,13000,0,145,56.5,2.0,21495
2,38,2019,1,10500,0,145,38.2,2.0,19495
2,24,2019,0,3200,4,145,45.6,1.0,16495
2,28,2019,1,1800,4,145,60.1,1.0,18995
2,27,2017,1,32000,4,145,65.7,1.0,8995
2,27,2017,1,7501,0,0,78.5,1.5,8995
2,21,2016,1,9763,0,20,68.9,1.5,9690
2,24,2017,1,34000,4,125,52.3,1.0,8990
2,27,2017,1,5590,4,145,54.3,1.2,8990
2,27,2013,1,22230,4,30,54.3,1.2,5975
2,28,2015,1,44670,4,20,60.1,1.0,7150
2,27,2018,1,13870,4,145,56.5,1.0,11500
2,27,2014,1,25259,4,0,65.7,1.0,7930
2,25,2017,3,39000,0,160,48.7,2.0,19395
2,38,2019,1,12000,4,145,39.2,1.5,18695
2,27,2017,1,24750,4,145,65.7,1.0,9995
2,19,2013,1,60903,4,30,55.4,1.0,5195
2,27,2019,1,3902,4,145,58.9,1.0,14595
2,27,2017,1,6999,4,145,65.7,1.0,9495
2,24,2018,1,8750,4,145,54.3,1.0,14495
2,27,2015,1,41000,4,30,54.3,1.2,5495
2,27,2017,1,19705,4,125,54.3,1.2,7750
2,27,2019,1,3238,4,145,58.9,1.0,12995
2,45,2019,1,22,0,145,65.7,2.0,19500
2,45,2019,1,21,0,145,65.7,2.0,19500
2,27,2018,3,33399,4,145,54.3,1.0,12900
2,38,2018,1,4205,4,145,39.2,1.5,19900
2,24,2018,1,10012,4,145,54.3,1.0,14500
2,28,2018,1,7305,4,145,41.5,2.0,20500
2,28,2016,1,20096,4,200,41.5,2.0,17900
2,38,2019,1,11337,4,145,35.3,1.5,20700
2,28,2017,1,33820,0,145,74.3,1.5,12500
2,28,2019,0,1555,0,145,64.2,2.0,19500
2,27,2018,1,13659,4,150,65.7,1.0,10995
2,28,2018,1,16322,4,150,60.1,1.0,10895
2,24,2018,1,16326,4,150,54.3,1.0,14485
2,27,2018,1,27107,4,145,65.7,1.0,10795
2,28,2019,1,14569,4,145,60.1,1.0,17995
2,27,2015,1,42433,4,30,54.3,1.2,6895
2,27,2017,1,22608,0,0,78.5,1.5,10295
2,28,2018,1,17468,4,145,60.1,1.0,11495
2,28,2018,1,19550,4,145,57.7,1.0,13265
2,37,2018,1,7379,4,145,47.9,1.2,8695
2,27,2016,1,16804,4,0,65.7,1.0,9750
2,38,2019,1,14294,4,145,39.2,1.5,19595
2,19,2013,1,31472,4,30,57.7,1.0,6995
2,27,2013,1,11010,4,0,65.7,1.0,7200
2,27,2016,1,9420,4,0,65.7,1.0,9790
2,27,2016,1,15882,0,0,78.5,1.5,10790
2,27,2016,1,24490,4,20,62.8,1.0,8568
2,27,2018,1,12930,4,145,56.5,1.0,11500
2,27,2018,1,20673,0,145,58.9,1.5,11420
2,27,2018,1,25940,4,145,56.5,1.0,9627
2,28,2015,1,18653,0,0,74.3,1.5,10270
2,27,2017,1,24000,4,145,54.3,1.2,7400
2,27,2016,1,25300,4,0,65.7,1.0,8250
